,tenure,MonthlyCharges,OnlineSecurity,InternetService,Contract,TechSupport,Churn Probability
5512,59,64.65,No,DSL,Month-to-month,Yes,0.3330400027897189
5513,1,70.15,No,Fiber optic,Month-to-month,No,0.8442330362166276
5514,7,69.2,No,Fiber optic,Month-to-month,No,0.8227456828717695
5515,45,54.65,Yes,DSL,Two year,Yes,0.05354452746607631
5516,54,24.75,No internet service,No,One year,No internet service,0.06633814863413486
5517,51,23.95,No internet service,No,One year,No internet service,0.06150412965079225
5518,72,105.0,No,Fiber optic,One year,No,0.36102153906177553
5519,44,59.85,Yes,DSL,One year,Yes,0.1514255278899701
5520,2,20.05,No internet service,No,Month-to-month,No internet service,0.3804071146878364
5521,66,92.15,No,Fiber optic,One year,No,0.36432729557684773
5522,68,44.8,Yes,DSL,One year,No,0.162922248120309
5523,31,20.9,No internet service,No,Two year,No internet service,0.026431474810525303
5524,21,95.4,No,Fiber optic,Month-to-month,No,0.734022806127542
5525,21,80.35,Yes,Fiber optic,Month-to-month,No,0.5434314386637068
5526,55,85.1,Yes,DSL,Two year,Yes,0.04747222436596145
5527,9,34.7,No,DSL,Month-to-month,No,0.6035024981496766
5528,71,115.05,Yes,Fiber optic,Two year,Yes,0.12752245853692779
5529,1,81.1,No,Fiber optic,Month-to-month,No,0.8492121482010723
5530,22,19.95,No internet service,No,One year,No internet service,0.056910293013864244
5531,1,20.55,No internet service,No,Month-to-month,No internet service,0.49061047954704556
5532,61,106.6,No,Fiber optic,Two year,Yes,0.23239841975175624
5533,67,86.15,No,DSL,Two year,Yes,0.08078695166057587
5534,14,78.85,Yes,Fiber optic,Month-to-month,No,0.5983966283495602
5535,59,106.75,Yes,Fiber optic,Month-to-month,Yes,0.36960253909768426
5536,21,86.55,No,Fiber optic,Month-to-month,No,0.7325166840449026
5537,4,42.4,Yes,DSL,Month-to-month,Yes,0.4426114560380087
5538,3,89.45,No,Fiber optic,Month-to-month,No,0.8398804712668378
5539,70,24.25,No internet service,No,Two year,No internet service,0.01655450945948861
5540,3,97.9,No,Fiber optic,Month-to-month,Yes,0.7126142606223937
5541,21,20.5,No internet service,No,One year,No internet service,0.059326323216136956
5542,20,19.6,No internet service,No,Month-to-month,No internet service,0.25845921998436133
5543,22,20.25,No internet service,No,One year,No internet service,0.05685341835881244
5544,1,55.7,No,DSL,Month-to-month,No,0.6959927250921857
5545,63,20.6,No internet service,No,Two year,No internet service,0.01974401302914521
5546,70,19.8,No internet service,No,Two year,No internet service,0.021090651424125598
5547,13,79.8,No,Fiber optic,Month-to-month,No,0.8230876047637078
5548,5,80.2,No,Fiber optic,Month-to-month,No,0.8359370344972852
5549,72,116.4,Yes,Fiber optic,Two year,Yes,0.08311861882739946
5550,13,31.65,No,DSL,Month-to-month,No,0.585986389954908
5551,61,94.15,No,Fiber optic,Month-to-month,Yes,0.5295366331555158
5552,1,20.65,No internet service,No,Month-to-month,No internet service,0.47359135328303636
5553,56,76.85,No,Fiber optic,Month-to-month,Yes,0.5006226336944015
5554,4,20.15,No internet service,No,Month-to-month,No internet service,0.339427393270031
5555,35,55.25,Yes,DSL,Two year,No,0.09143664339930124
5556,18,39.05,No,DSL,Month-to-month,No,0.534935510507834
5557,72,82.15,No,DSL,Two year,No,0.17019149075529366
5558,49,103.0,Yes,Fiber optic,One year,Yes,0.31162628825918703
5559,44,95.1,Yes,Fiber optic,Month-to-month,Yes,0.3913718326453815
5560,3,83.9,No,Fiber optic,Month-to-month,Yes,0.7107113774387921
5561,37,95.15,No,Fiber optic,Month-to-month,No,0.7158347709610053
5562,61,79.8,No,DSL,One year,No,0.2448363996749618
5563,70,74.8,Yes,DSL,Two year,Yes,0.046046142390614955
5564,1,69.85,No,Fiber optic,Month-to-month,No,0.8442330362166276
5565,41,20.45,No internet service,No,Month-to-month,No internet service,0.20030577277408199
5566,70,78.35,Yes,DSL,One year,Yes,0.14405455420671343
5567,1,53.55,No,DSL,Month-to-month,No,0.7179250137906023
5568,51,19.1,No internet service,No,One year,No internet service,0.058881990398944546
5569,42,20.0,No internet service,No,Two year,No internet service,0.027054542399394
5570,70,93.9,Yes,Fiber optic,Two year,Yes,0.14380027389576272
5571,48,19.95,No internet service,No,One year,No internet service,0.05762079316030658
5572,68,113.15,Yes,Fiber optic,Two year,Yes,0.17577011460152414
5573,48,24.0,No internet service,No,Two year,No internet service,0.02507733389038463
5574,26,84.95,No,Fiber optic,Month-to-month,No,0.7200340878291651
5575,11,80.5,No,Fiber optic,Month-to-month,No,0.8251128479557642
5576,1,19.3,No internet service,No,Month-to-month,No internet service,0.5335560999852944
5577,27,19.15,No internet service,No,One year,No internet service,0.057554060030068056
5578,46,91.3,No,Fiber optic,One year,No,0.36046790531957584
5579,1,49.65,No,DSL,Month-to-month,No,0.7174044949972854
5580,46,54.35,No,DSL,Two year,Yes,0.0971302262313295
5581,25,19.15,No internet service,No,Month-to-month,No internet service,0.2517869527022526
5582,4,88.45,No,Fiber optic,Month-to-month,No,0.8397016751316355
5583,13,19.75,No internet service,No,Two year,No internet service,0.040135826031734524
5584,31,75.5,Yes,DSL,One year,Yes,0.15256759514835902
5585,23,83.75,No,Fiber optic,Month-to-month,No,0.7251999194164138
5586,2,19.4,No internet service,No,Month-to-month,No internet service,0.3840159543924995
5587,65,26.5,No internet service,No,Two year,No internet service,0.01714294205763274
5588,22,90.5,No,Fiber optic,Month-to-month,Yes,0.6063204101176343
5589,55,19.15,No internet service,No,One year,No internet service,0.06610747741244406
5590,9,94.85,No,Fiber optic,Month-to-month,Yes,0.6955628514719203
5591,7,69.95,No,Fiber optic,Month-to-month,No,0.8273740330212559
5592,35,40.9,No,DSL,One year,Yes,0.22048810818534506
5593,6,80.25,Yes,DSL,Two year,Yes,0.08182928285913055
5594,1,48.6,Yes,DSL,Month-to-month,No,0.5623585997065529
5595,17,70.8,No,Fiber optic,Month-to-month,No,0.7482284564294971
5596,10,60.2,No,DSL,Month-to-month,No,0.5513127541434676
5597,15,55.2,No,DSL,One year,Yes,0.26597418586305677
5598,40,55.8,Yes,DSL,Month-to-month,No,0.4058313423473771
5599,13,54.15,Yes,DSL,One year,Yes,0.1683308636257609
5600,29,80.15,No,Fiber optic,Month-to-month,No,0.7155118219030623
5601,3,75.5,No,Fiber optic,Month-to-month,No,0.838032413023903
5602,58,100.4,No,Fiber optic,Month-to-month,Yes,0.5416230009496007
5603,45,62.55,Yes,DSL,One year,Yes,0.15165830480070752
5604,72,70.45,Yes,DSL,Two year,Yes,0.03913546147932578
5605,68,85.5,Yes,Fiber optic,One year,No,0.2407286063476767
5606,1,20.2,No internet service,No,Month-to-month,No internet service,0.5511693661797352
5607,38,54.5,Yes,DSL,Month-to-month,No,0.40411865187780593
5608,2,20.75,No internet service,No,Month-to-month,No internet service,0.3281036243470972
5609,11,20.35,No internet service,No,Month-to-month,No internet service,0.26299172375706076
5610,20,91.0,No,Fiber optic,One year,No,0.3796437623829586
5611,72,104.8,No,Fiber optic,Two year,No,0.27121242834911546
5612,3,74.75,No,Fiber optic,Month-to-month,No,0.838032413023903
5613,23,104.05,No,Fiber optic,Month-to-month,Yes,0.5997305450879101
5614,40,51.1,No,DSL,Month-to-month,Yes,0.36764130997150013
5615,62,89.8,No,Fiber optic,Month-to-month,No,0.68068134254032
5616,22,20.55,No internet service,No,Month-to-month,No internet service,0.20129104287881797
5617,11,64.05,Yes,DSL,Month-to-month,No,0.4180413519034992
5618,7,74.85,No,Fiber optic,Month-to-month,No,0.8330004781486192
5619,13,96.65,Yes,Fiber optic,Month-to-month,No,0.6545749195997772
5620,1,20.05,No internet service,No,Month-to-month,No internet service,0.5417752622643071
5621,39,103.45,No,Fiber optic,Month-to-month,No,0.7138604226140483
5622,3,25.0,No,DSL,Month-to-month,No,0.712768239685536
5623,58,20.3,No internet service,No,Two year,No internet service,0.0378546962112323
5624,6,26.35,No internet service,No,Month-to-month,No internet service,0.2412495149585287
5625,1,19.9,No internet service,No,Month-to-month,No internet service,0.5424096207607345
5626,22,54.7,No,DSL,Month-to-month,No,0.5155314854729065
5627,14,46.35,No,DSL,Month-to-month,No,0.5850630370261272
5628,64,90.25,No,Fiber optic,One year,No,0.36513688202469785
5629,1,19.95,No internet service,No,Month-to-month,No internet service,0.5417752622643071
5630,6,20.65,No internet service,No,Month-to-month,No internet service,0.2549618829516269
5631,1,79.6,No,Fiber optic,Month-to-month,No,0.8492521031383821
5632,39,25.45,No internet service,No,One year,No internet service,0.060103196841469204
5633,20,19.5,No internet service,No,One year,No internet service,0.05731954798465459
5634,1,75.9,No,Fiber optic,Month-to-month,Yes,0.6674616084534795
5635,1,76.2,No,Fiber optic,Month-to-month,No,0.8488421431713102
5636,64,66.15,Yes,DSL,One year,No,0.15614471449806114
5637,1,19.25,No internet service,No,Month-to-month,No internet service,0.5231132092509655
5638,46,69.1,No,DSL,Month-to-month,No,0.46096721386914047
5639,28,39.1,No,DSL,One year,No,0.26938599697275584
5640,33,20.05,No internet service,No,Month-to-month,No internet service,0.24197204197180683
5641,39,59.8,Yes,DSL,One year,No,0.16493872067173412
5642,42,84.3,No,Fiber optic,Month-to-month,Yes,0.571815440789985
5643,1,48.6,No,DSL,Month-to-month,No,0.7190278322283209
5644,7,79.0,No,Fiber optic,Month-to-month,No,0.8349969258370713
5645,70,105.35,Yes,Fiber optic,Two year,No,0.15328845846924402
5646,65,25.1,No internet service,No,Two year,No internet service,0.018298448332325194
5647,1,49.75,Yes,DSL,Month-to-month,No,0.5606405168599541
5648,18,94.75,No,Fiber optic,Month-to-month,No,0.7413273602523172
5649,24,93.0,No,Fiber optic,Month-to-month,No,0.7282189888146144
5650,63,71.9,Yes,DSL,Two year,Yes,0.045773161393625854
5651,44,77.55,No,DSL,One year,No,0.2533612407523567
5652,4,19.85,No internet service,No,Month-to-month,No internet service,0.3498292130425154
5653,1,70.25,No,Fiber optic,Month-to-month,No,0.8442330362166276
5654,37,95.25,No,Fiber optic,Month-to-month,No,0.7161300910327408
5655,10,84.6,No,Fiber optic,Month-to-month,No,0.8336756451394561
5656,34,25.05,No,DSL,Month-to-month,No,0.504845445835222
5657,35,53.15,Yes,DSL,One year,No,0.16892769910010497
5658,4,20.15,No internet service,No,Month-to-month,No internet service,0.339427393270031
5659,39,101.25,No,Fiber optic,Month-to-month,Yes,0.5825435104932747
5660,43,100.55,No,Fiber optic,One year,No,0.40651009040160324
5661,17,24.1,No internet service,No,Month-to-month,No internet service,0.2355821478878903
5662,61,25.3,No internet service,No,Two year,No internet service,0.01698568050882614
5663,49,71.8,Yes,DSL,One year,No,0.16635211379528933
5664,4,19.7,No internet service,No,One year,No internet service,0.0843103529119109
5665,64,49.85,No,DSL,Two year,Yes,0.08318813359751055
5666,3,69.6,No,Fiber optic,Month-to-month,No,0.8324059678965395
5667,1,19.75,No internet service,No,Month-to-month,No internet service,0.53515809648521
5668,40,80.8,No,Fiber optic,One year,No,0.35362954369434435
5669,1,60.0,Yes,DSL,Month-to-month,Yes,0.46396160740214687
5670,8,86.55,No,Fiber optic,Month-to-month,No,0.834387623666586
5671,1,20.85,No internet service,No,Month-to-month,No internet service,0.4721734092393847
5672,34,64.2,No,DSL,One year,Yes,0.2173082182239033
5673,1,35.0,No,DSL,Month-to-month,No,0.7196369005274911
5674,39,50.75,No,DSL,Month-to-month,No,0.5029855101738719
5675,58,105.5,Yes,Fiber optic,One year,Yes,0.3292796892729049
5676,45,19.2,No internet service,No,Two year,No internet service,0.03395119186557212
5677,6,85.15,Yes,Fiber optic,Month-to-month,No,0.6039015847059004
5678,43,90.65,Yes,Fiber optic,One year,Yes,0.24921926032743882
5679,41,20.0,No internet service,No,Two year,No internet service,0.027054542399394
5680,5,74.65,No,Fiber optic,Month-to-month,No,0.8337500722952116
5681,72,61.2,Yes,DSL,Two year,Yes,0.03989276964062609
5682,4,19.95,No internet service,No,One year,No internet service,0.08078015818763887
5683,9,54.8,No,DSL,Month-to-month,Yes,0.4601370183555697
5684,72,73.45,No,DSL,Two year,No,0.1687634075778953
5685,33,51.45,No,DSL,One year,Yes,0.21744957403381604
5686,72,80.45,Yes,Fiber optic,Two year,No,0.09609676847373917
5687,22,54.2,Yes,DSL,Month-to-month,Yes,0.3299557715239773
5688,70,109.5,No,Fiber optic,One year,Yes,0.38911799669382574
5689,21,104.4,No,Fiber optic,Month-to-month,No,0.7346653763629195
5690,15,85.3,No,Fiber optic,Month-to-month,No,0.8144544388338245
5691,29,79.3,No,Fiber optic,Month-to-month,Yes,0.55979503894822
5692,15,76.5,No,DSL,Month-to-month,Yes,0.4278735850052459
5693,71,105.1,Yes,Fiber optic,Month-to-month,No,0.45198622210697065
5694,72,25.4,No internet service,No,Two year,No internet service,0.01376649751863285
5695,19,86.85,No,Fiber optic,Month-to-month,No,0.7391097073236229
5696,1,19.65,No internet service,No,Month-to-month,No internet service,0.53515809648521
5697,1,75.7,No,Fiber optic,Month-to-month,No,0.8485922620046397
5698,2,45.55,No,DSL,Month-to-month,No,0.7160764271633275
5699,11,78.1,No,Fiber optic,Month-to-month,No,0.8241211940616083
5700,12,19.3,No internet service,No,One year,No internet service,0.08709588550280699
5701,70,110.5,No,Fiber optic,Two year,Yes,0.21775542697313235
5702,20,90.8,No,Fiber optic,Month-to-month,No,0.7356603062923243
5703,23,20.3,No internet service,No,Month-to-month,No internet service,0.20469380271695659
5704,49,81.35,Yes,DSL,Two year,Yes,0.04976384782214809
5705,4,97.95,No,Fiber optic,Month-to-month,No,0.8400896447474032
5706,32,108.15,Yes,Fiber optic,Month-to-month,Yes,0.4337241851304763
5707,2,55.3,No,DSL,Month-to-month,No,0.6971059851953235
5708,69,56.55,Yes,DSL,Two year,No,0.08131214312096322
5709,6,80.5,No,Fiber optic,Month-to-month,No,0.8349569708997615
5710,24,19.7,No internet service,No,Two year,No internet service,0.02976619969661043
5711,32,104.05,No,Fiber optic,One year,No,0.41892637056205256
5712,27,52.85,Yes,DSL,Two year,No,0.08962901575617886
5713,27,104.3,Yes,Fiber optic,Month-to-month,Yes,0.4410522580064288
5714,58,80.65,No,Fiber optic,Month-to-month,Yes,0.5205087791668953
5715,1,71.35,No,Fiber optic,Month-to-month,No,0.8451142665846787
5716,18,24.65,No internet service,No,Two year,No internet service,0.034813129972838495
5717,47,21.3,No internet service,No,Two year,No internet service,0.027919774976186987
5718,70,110.2,No,Fiber optic,Two year,Yes,0.21851766059586325
5719,13,89.4,No,Fiber optic,Month-to-month,Yes,0.6957806341945154
5720,36,51.05,Yes,DSL,Month-to-month,No,0.40352637857001533
5721,67,19.8,No internet service,No,Two year,No internet service,0.0218871077557049
5722,10,19.9,No internet service,No,Month-to-month,No internet service,0.3199834627405617
5723,19,87.3,Yes,Fiber optic,Month-to-month,No,0.5486240507734104
5724,71,19.85,No internet service,No,Two year,No internet service,0.020385150109192614
5725,72,89.4,Yes,DSL,Two year,Yes,0.03794618393421254
5726,48,20.0,No internet service,No,Two year,No internet service,0.026766884070076002
5727,1,20.05,No internet service,No,Month-to-month,No internet service,0.5417752622643071
5728,18,83.25,Yes,DSL,Month-to-month,Yes,0.30815602685711185
5729,1,20.6,No internet service,No,Month-to-month,No internet service,0.4881753484392469
5730,67,102.9,No,Fiber optic,Two year,Yes,0.20547752875288838
5731,69,39.1,Yes,DSL,Two year,Yes,0.049174899036601764
5732,19,99.95,No,Fiber optic,Month-to-month,No,0.7425777006940568
5733,72,114.5,Yes,Fiber optic,Two year,Yes,0.08428408439263532
5734,38,20.2,No internet service,No,Two year,No internet service,0.02760568060359343
5735,40,55.8,No,DSL,One year,No,0.2574780266754841
5736,61,24.2,No internet service,No,Two year,No internet service,0.01788029571026617
5737,10,81.0,No,Fiber optic,Month-to-month,No,0.833341226918472
5738,32,72.8,Yes,DSL,One year,Yes,0.14970691973832492
5739,21,99.85,No,Fiber optic,Month-to-month,No,0.7359846774153365
5740,59,99.5,No,Fiber optic,One year,No,0.39371558475211493
5741,13,70.15,No,Fiber optic,Month-to-month,No,0.8149526266256588
5742,47,20.25,No internet service,No,Two year,No internet service,0.025519152169565087
5743,69,26.0,No internet service,No,Two year,No internet service,0.014865919724441116
5744,2,19.9,No internet service,No,Month-to-month,No internet service,0.3869354905365984
5745,22,19.05,No internet service,No,Month-to-month,No internet service,0.2555306870165719
5746,15,96.5,Yes,Fiber optic,Month-to-month,No,0.6490815596004585
5747,53,19.85,No internet service,No,Two year,No internet service,0.032335434410777644
5748,28,25.7,No internet service,No,Month-to-month,No internet service,0.17862382573082108
5749,22,20.3,No internet service,No,One year,No internet service,0.05725533844440377
5750,1,70.15,No,Fiber optic,Month-to-month,No,0.8442330362166276
5751,16,91.55,No,Fiber optic,Month-to-month,Yes,0.6723604874109648
5752,48,39.4,Yes,DSL,Two year,Yes,0.05323491051798351
5753,30,105.7,Yes,Fiber optic,Month-to-month,Yes,0.42934489860663927
5754,3,70.25,No,Fiber optic,Month-to-month,No,0.8324059678965395
5755,57,93.75,Yes,Fiber optic,Two year,Yes,0.14498192667418588
5756,68,96.55,Yes,Fiber optic,One year,No,0.2510622692073385
5757,23,60.0,No,DSL,One year,Yes,0.22025603158659246
5758,65,59.8,No,DSL,Two year,Yes,0.08044198169400138
5759,44,90.65,No,Fiber optic,One year,No,0.3620153299645079
5760,71,109.0,Yes,Fiber optic,Two year,No,0.1469883623670588
5761,37,68.1,Yes,DSL,One year,Yes,0.1514564681568517
5762,12,20.4,No internet service,No,Month-to-month,No internet service,0.25459011473150733
5763,69,81.95,No,DSL,Two year,Yes,0.07852339649066013
5764,35,60.55,Yes,DSL,Month-to-month,No,0.3713161878185891
5765,5,65.6,No,DSL,Month-to-month,Yes,0.46627999591754843
5766,58,82.5,No,Fiber optic,Two year,No,0.25295964032785095
5767,72,82.3,Yes,DSL,Two year,Yes,0.037919969684711535
5768,72,68.15,Yes,DSL,Two year,Yes,0.03989276964062609
5769,1,20.3,No internet service,No,Month-to-month,No internet service,0.4854731869245335
5770,39,95.55,Yes,Fiber optic,One year,Yes,0.2635334799453864
5771,53,20.2,No internet service,No,One year,No internet service,0.06515233025133638
5772,27,89.2,No,Fiber optic,Month-to-month,Yes,0.580165953119754
5773,1,69.65,No,Fiber optic,Month-to-month,No,0.8442330362166276
5774,1,89.3,No,Fiber optic,Month-to-month,No,0.8497253625572586
5775,18,74.8,Yes,Fiber optic,Month-to-month,No,0.5575745738484847
5776,46,20.2,No internet service,No,Two year,No internet service,0.027235604691857845
5777,72,84.4,Yes,DSL,Two year,Yes,0.03770702947177132
5778,36,87.55,No,Fiber optic,Month-to-month,Yes,0.576956709226435
5779,4,25.15,No,DSL,Month-to-month,No,0.703837823335303
5780,25,19.8,No internet service,No,Two year,No internet service,0.02959416289614105
5781,40,50.85,No,DSL,Month-to-month,No,0.5029855101738719
5782,63,102.4,No,Fiber optic,Month-to-month,No,0.6820486368327132
5783,15,96.3,Yes,Fiber optic,Month-to-month,Yes,0.5541690694742544
5784,14,55.5,No,DSL,Month-to-month,No,0.5662774166609748
5785,72,109.75,No,Fiber optic,Two year,Yes,0.16327319213055735
5786,39,106.4,Yes,Fiber optic,Month-to-month,No,0.5157949882477593
5787,47,60.0,Yes,DSL,Two year,No,0.07877597032628796
5788,19,88.8,Yes,Fiber optic,Month-to-month,Yes,0.43661791953904544
